name,category,address,roadAddress,district,latitude,longitude
육식사관학교 대구달서점,한식,대구광역시 달서구 감삼동 155-4,"대구광역시 달서구 감삼길 116, 1층 (감삼동)",달서구,35.849665,128.544097
육식사관학교 대구성서점,식육(숯불구이),대구광역시 달서구 파호동 82-18,"대구광역시 달서구 호산로29길 107, 1층 (파호동)",달서구,35.852228,128.476791
육십(60)계대구용산점,호프/통닭,대구광역시 달서구 용산동 930-10 (지상1층),"대구광역시 달서구 용산서로 4-28 (용산동,(지상1층))",달서구,35.858277,128.529167
육십(60)계본리.감삼.성당점,호프/통닭,대구광역시 달서구 성당동 656-7,"대구광역시 달서구 장기로 82, 1층 (성당동)",달서구,35.843621,128.551572
육십(60)계치킨상인도원점,호프/통닭,대구광역시 달서구 상인동 1521 상인서한타운,"대구광역시 달서구 상인서로 46, 110동 1층 109호 (상인동, 상인서한타운상가)",달서구,35.814985,128.544673
육십(60)계치킨성서점,통닭(치킨),대구광역시 달서구 이곡동 1213-1,"대구광역시 달서구 이곡서로 21, 1층 103호 (이곡동)",달서구,35.853613,128.504588
육육짬뽕,중국식,대구광역시 달서구 감삼동 204-19,"대구광역시 달서구 감삼남4길 51, 1층 (감삼동)",달서구,35.846459,128.542424
육장갈비,식육(숯불구이),대구광역시 달서구 용산동 419-1 한마음아파트 209동 102호,"대구광역시 달서구 선원남로 151, 209동 1층 102호 (용산동, 한마음아파트)",달서구,35.857927,128.516742
육천국수,한식,대구광역시 달서구 성당동 482-2,대구광역시 달서구 장기로 41 (성당동),달서구,35.842309,128.555567
육촌(고기마을),식육(숯불구이),대구광역시 달서구 송현동 1936-40 (1층),"대구광역시 달서구 월배로80길 34 (송현동,(1층))",달서구,35.828849,128.552422
육향생대패,식육(숯불구이),대구광역시 달서구 상인동 583-101,"대구광역시 달서구 월배로46길 76, 1층 (상인동)",달서구,35.815621,128.538942
육회더잡수소 계명대점,정종/대포집/소주방,대구광역시 달서구 신당동 1818-5,"대구광역시 달서구 신당로 12-1, 1층 (신당동)",달서구,35.853331,128.493558
육회바른연어 계명대점,한식,대구광역시 달서구 신당동 1721-6,"대구광역시 달서구 서당로9길 39, 1층 (신당동)",달서구,35.855907,128.493233
육회바른연어 신월성점,정종/대포집/소주방,대구광역시 달서구 월성동 1840,"대구광역시 달서구 조암로 39, SI타워 1층 103호 (월성동)",달서구,35.824206,128.526153
육회산낙지탕탕이,한식,대구광역시 달서구 두류동 486-1 신내당시장아파트 1층점포 22~24호,"대구광역시 달서구 야외음악당로39길 62, 22~24호 (두류동, 신내당시장아파트 1층점포)",달서구,35.854618,128.553792
윤가네족발&보쌈,한식,대구광역시 달서구 송현동 798-231,"대구광역시 달서구 월배로72길 42, 1층 (송현동)",달서구,35.825406,128.550041
윤가명가손만두,한식,대구광역시 달서구 월성동 1107-1,"대구광역시 달서구 월곡로 509, 1층 (월성동)",달서구,35.835435,128.522009
윤대감의정부부대찌개,한식,대구광역시 달서구 용산동 953-15 (지상1층),"대구광역시 달서구 와룡로51길 107 (용산동,(지상1층))",달서구,35.855469,128.531184
윤실이네김밥,김밥(도시락),대구광역시 달서구 이곡동 1304-1 성서동서화성타운 107동 104호,"대구광역시 달서구 이곡공원로 33, 107동 104호 (이곡동, 성서동서화성타운)",달서구,35.856146,128.511372
윤여사식당,한식,대구광역시 달서구 감삼동 55-26,"대구광역시 달서구 달구벌대로329길 25-6, 1층 (감삼동)",달서구,35.854785,128.545144
윤이네 푸드,한식,대구광역시 달서구 송현동 1946-2,"대구광역시 달서구 송현로12길 14, 1층 (송현동)",달서구,35.823768,128.546884
윤포차,한식,대구광역시 달서구 두류동 1249-7,"대구광역시 달서구 파도고개로 190, 1층 (두류동)",달서구,35.857066,128.565880
윤푸드,한식,대구광역시 달서구 장기동 12-8,"대구광역시 달서구 장산로 63-21, 1층 (장기동)",달서구,35.852026,128.523180
윤호짜장,중국식,대구광역시 달서구 죽전동 0407-0032 지상1층,"대구광역시 달서구 달구벌대로307길 55, 지상1층 (죽전동)",달서구,35.852520,128.534293
으니네,한식,대구광역시 달서구 상인동 1474 한양은하아파트,"대구광역시 달서구 상화북로 137, 19동 1층 108호 (상인동, 한양은하아파트)",달서구,35.812013,128.541550
으니네포차,호프/통닭,대구광역시 달서구 송현동 1936-9 (1층),"대구광역시 달서구 월배로80길 32 (송현동,(1층))",달서구,35.828912,128.552305
으뜸육회,한식,대구광역시 달서구 진천동 0490-0031 (지상1층),"대구광역시 달서구 월배로22길 34, 지상1층 (진천동)",달서구,35.812880,128.526209
으뜸육회 감삼점,한식,대구광역시 달서구 감삼동 0105-0002 감삼우방맨션상가 101동 4호,"대구광역시 달서구 당산로 187, 101동 4호 (감삼동, 감삼우방맨션상가)",달서구,35.853423,128.547907
은가비아주특별한불고기쌈밥,한식,대구광역시 달서구 송현동 1919-7 (지상1층),"대구광역시 달서구 월배로 345 (송현동,(지상1층))",달서구,35.826231,128.547330
은경생고기,식육(숯불구이),대구광역시 달서구 송현동 156-8,"대구광역시 달서구 월배로85길 28, 1층 (송현동)",달서구,35.833276,128.551564
은신처 월성점,호프/통닭,대구광역시 달서구 월성동 1262-5,"대구광역시 달서구 조암남로10길 7, 주건축물제1동 1층 (월성동)",달서구,35.821632,128.527307
은정,한식,대구광역시 달서구 두류동 777-7,대구광역시 달서구 성당로 257 (두류동),달서구,35.855398,128.573675
은하멸치국수,한식,대구광역시 달서구 본동 707,"대구광역시 달서구 구마로10길 26, 1층 (본동)",달서구,35.835954,128.531975
은하주막,정종/대포집/소주방,대구광역시 달서구 용산동 446-14 (지상1층),"대구광역시 달서구 성지로18길 10-20 (용산동,(지상1층))",달서구,35.855911,128.521438
은하한식,한식,대구광역시 달서구 상인동 1472-2,"대구광역시 달서구 상원로 22-20, 1층 (상인동)",달서구,35.811680,128.537607
은희네꼬막짬뽕,중국식,대구광역시 달서구 죽전동 409,"대구광역시 달서구 와룡로43길 57, 1층 (죽전동)",달서구,35.851886,128.533854
을지포차 신월성점,식육(숯불구이),대구광역시 달서구 월성동 1213-1 (지상1층),"대구광역시 달서구 상원로 184-4 (월성동,(지상1층))",달서구,35.823456,128.527077
읍내 가오리회&해물찜,한식,대구광역시 달서구 신당동 1734-2 1층,"대구광역시 달서구 서당로 69, 1층 (신당동)",달서구,35.857752,128.495546
응급실국물떡볶이 대구성서계대점,분식,대구광역시 달서구 신당동 1723-0006 (지상1층),"대구광역시 달서구 서당로9길 7, 지상1층 (신당동)",달서구,35.855883,128.495067
응급실국물떡볶이 상인점,분식,대구광역시 달서구 상인동 1520,"대구광역시 달서구 상인로 105, 상가동 1층 7호 (상인동, 상인청구아파트)",달서구,35.815668,128.545563
응급실국물떡볶이감삼점,분식,대구광역시 달서구 감삼동 168-10,"대구광역시 달서구 감삼남길 27, 1층 (감삼동)",달서구,35.847656,128.538773
의리한우진천점,식육(숯불구이),대구광역시 달서구 진천동 509-17,대구광역시 달서구 진천로 52 (진천동),달서구,35.813241,128.524910
의성반점,중국식,대구광역시 달서구 성당동 0697-0011,대구광역시 달서구 당산로24길 33 (성당동),달서구,35.846628,128.546983
의성생고기마실,한식,대구광역시 달서구 이곡동 1220,대구광역시 달서구 이곡서로 15 (이곡동),달서구,35.853756,128.505163
의성식당,한식,대구광역시 달서구 호림동 13-6,대구광역시 달서구 달서대로85길 19 (호림동),달서구,35.836912,128.489560
의성주막,정종/대포집/소주방,대구광역시 달서구 용산동 920-12,"대구광역시 달서구 용산큰못길 19, 1층 (용산동)",달서구,35.859725,128.527164
의성형제식육식당,식육(숯불구이),대구광역시 달서구 송현동 1948-12,"대구광역시 달서구 송현로12안길 42, 4동 1층 2, 7호 (송현동)",달서구,35.822492,128.548587
의정부부대찌개,한식,대구광역시 달서구 신당동 1806-0006,대구광역시 달서구 서당로7길 99 (신당동),달서구,35.853995,128.494144
이가네 송정돼지국밥,한식,대구광역시 달서구 두류동 88-8 외1필지(지상1층),"대구광역시 달서구 파도고개로30길 2 (두류동,외1필지(지상1층))",달서구,35.859532,128.564921
이가네 시골밥상,한식,대구광역시 달서구 용산동 612-1,"대구광역시 달서구 장산로 55, 용산 신우빌딩 1층 101,102,103,108호 (용산동)",달서구,35.853558,128.524132
이가네명인갈비살 대구계명대점,한식,대구광역시 달서구 신당동 1804-9,"대구광역시 달서구 서당로 37, 1층 (신당동)",달서구,35.854929,128.495355
이가네보리밥,한식,대구광역시 달서구 죽전동 366-11,"대구광역시 달서구 와룡로 275, 1층 (죽전동)",달서구,35.857217,128.536951
이가네북성로돼지고기우동(장기점),한식,대구광역시 달서구 장기동 818-2,대구광역시 달서구 용산로 63 (장기동),달서구,35.842945,128.530342
이가네북성로우동,한식,대구광역시 달서구 도원동 1396-0105,대구광역시 달서구 상화로 296 (도원동),달서구,35.807947,128.546122
이가네해장국,한식,대구광역시 달서구 성당동 202-25 (지상1층),"대구광역시 달서구 대명천로 20 (성당동,(지상1층))",달서구,35.839427,128.557118
이가회,일식,대구광역시 달서구 상인동 1575,대구광역시 달서구 월곡로 134 (상인동),달서구,35.809032,128.548469
이게볶음밥 죽전점,한식,대구광역시 달서구 감삼동 461 월드마크웨스트엔드,"대구광역시 달서구 와룡로 169, 103동 106호 (감삼동, 월드마크웨스트엔드)",달서구,35.848259,128.535979
이계숙한우원조안동갈비,식육(숯불구이),대구광역시 달서구 상인동 1525 (1층),"대구광역시 달서구 상화북로 177-3 (상인동,(1층))",달서구,35.812895,128.544927
이곡보리밥,경양식,대구광역시 달서구 이곡동 1351-12,"대구광역시 달서구 선원로37남길 19, 1층 (이곡동)",달서구,35.859419,128.513740
이곡역,한식,대구광역시 달서구 이곡동 1227-6 (지상1층),"대구광역시 달서구 선원남로 72 (이곡동,(지상1층))",달서구,35.856988,128.507857
이금산 정육점(홍분식),한식,대구광역시 달서구 감삼동 171-1,"대구광역시 달서구 와룡로 160, 1층 (감삼동)",달서구,35.846999,128.537594
이까물회,횟집,대구광역시 달서구 진천동 575 외 2필지(지상1층),"대구광역시 달서구 진천로16길 12 (진천동,외 2필지(지상1층))",달서구,35.815264,128.524415
이노비즈식당,한식,대구광역시 달서구 신당동 1320-2 이엔씨이노비즈타워 B101호,"대구광역시 달서구 달서대로 559, B101호 (신당동, 이엔씨이노비즈타워)",달서구,35.849329,128.490987
이노사케고,호프/통닭,대구광역시 달서구 장기동 0822-0010,"대구광역시 달서구 장기로57길 20, 1층 (장기동)",달서구,35.842496,128.529254
이니푸드,한식,대구광역시 달서구 신당동 1757-9,"대구광역시 달서구 성서서로75길 23-11, 1층 (신당동)",달서구,35.857998,128.498468
이다은 아시아마트(Tinh Mien Tay),"외국음식전문점(인도,태국등)",대구광역시 달서구 신당동 1768-6,"대구광역시 달서구 계대동문로11길 11, 1층 (신당동)",달서구,35.855976,128.498569
이담,한식,대구광역시 달서구 월성동 1533-6,"대구광역시 달서구 조암로 89-6, 1층 (월성동)",달서구,35.822315,128.520792
이도 철판구이,일식,대구광역시 달서구 월성동 1840,"대구광역시 달서구 조암로 39, SI타워 1층 105호 (월성동)",달서구,35.824206,128.526153
이도참치,횟집,대구광역시 달서구 성당동 410-1,"대구광역시 달서구 야외음악당로9길 69, 1층 (성당동)",달서구,35.840978,128.548976
이든한우식육식당,식육(숯불구이),대구광역시 달서구 성당동 705-13 (지상1층),"대구광역시 달서구 당산로 96 (성당동,(지상1층))",달서구,35.846004,128.544661
이레분식,한식,대구광역시 달서구 감삼동 336-6,"대구광역시 달서구 장기로 196, 1층 (감삼동)",달서구,35.843672,128.539001
이로운한우전문식당,식육(숯불구이),대구광역시 달서구 장기동 566-3,"대구광역시 달서구 대명천로 264, 2층 (장기동)",달서구,35.842179,128.531428
이루다제면소 대구죽전점,한식,대구광역시 달서구 감삼동 707 빌리브 스카이 주상복합,"대구광역시 달서구 와룡로 186, 401동 2층 207호 (감삼동, 빌리브 스카이 주상복합)",달서구,35.849406,128.538008
이름없는 포차,한식,대구광역시 달서구 감삼동 172-5,"대구광역시 달서구 와룡로28안길 35, 1층 (감삼동)",달서구,35.846389,128.537858
이모네,한식,대구광역시 달서구 이곡동 661-18 (지상1층),"대구광역시 달서구 성서로76길 21 (이곡동,(지상1층))",달서구,35.850569,128.508776
이모네돼지국밥,한식,대구광역시 달서구 이곡동 1000-0316,대구광역시 달서구 성서동로 329 (이곡동),달서구,35.850067,128.515576
이모네막걸리,한식,대구광역시 달서구 두류동 1218-9,"대구광역시 달서구 명덕로2길 11, 1층 (두류동)",달서구,35.861315,128.571850
이모막창생삼겹살,식육(숯불구이),대구광역시 달서구 성당동 828-8 (지하),"대구광역시 달서구 대명천로 65 (성당동,(지하))",달서구,35.838369,128.552201
이모순대,한식,대구광역시 달서구 두류동 481-17,"대구광역시 달서구 야외음악당로 197, 1층 (두류동)",달서구,35.853457,128.556631
이모집 국수,한식,대구광역시 달서구 월암동 1104,대구광역시 달서구 성서4차첨단로 117 (월암동),달서구,35.825257,128.513305
이모포차,호프/통닭,대구광역시 달서구 성당동 828 외1필지(지상1층),"대구광역시 달서구 대명천로 67 (성당동,외1필지(지상1층))",달서구,35.838452,128.551648
