adm_nm,stock,opened,closed,quarter,closure_rate,net
군위군 효령면,37,2,1,2019Q1,0.027,1
남구 대명10동,173,2,0,2019Q1,0.0,2
남구 대명11동,129,0,2,2019Q1,0.0155,-2
남구 대명1동,82,1,2,2019Q1,0.0244,-1
남구 대명2동,210,4,2,2019Q1,0.0095,2
남구 대명3동,302,2,6,2019Q1,0.0199,-4
남구 대명4동,171,4,3,2019Q1,0.0175,1
남구 대명5동,189,5,1,2019Q1,0.0053,4
남구 대명6동,94,3,4,2019Q1,0.0426,-1
남구 대명9동,231,4,2,2019Q1,0.0087,2
남구 봉덕1동,140,4,3,2019Q1,0.0214,1
남구 봉덕2동,139,0,2,2019Q1,0.0144,-2
남구 봉덕3동,198,3,2,2019Q1,0.0101,1
남구 이천동,110,5,1,2019Q1,0.0091,4
달서구 감삼동,332,6,10,2019Q1,0.0301,-4
달서구 도원동,169,2,2,2019Q1,0.0118,0
"달서구 두류1,2동",229,7,8,2019Q1,0.0349,-1
달서구 두류3동,291,7,3,2019Q1,0.0103,4
달서구 본동,179,2,2,2019Q1,0.0112,0
달서구 본리동,246,5,4,2019Q1,0.0163,1
달서구 상인1동,221,3,2,2019Q1,0.009,1
달서구 상인2동,470,13,10,2019Q1,0.0213,3
달서구 상인3동,120,2,2,2019Q1,0.0167,0
달서구 성당동,290,4,2,2019Q1,0.0069,2
달서구 송현1동,213,0,3,2019Q1,0.0141,-3
달서구 송현2동,328,8,13,2019Q1,0.0396,-5
달서구 신당동,731,17,12,2019Q1,0.0164,5
달서구 용산1동,248,2,5,2019Q1,0.0202,-3
달서구 용산2동,172,1,2,2019Q1,0.0116,-1
달서구 월성1동,336,10,9,2019Q1,0.0268,1
달서구 월성2동,60,1,0,2019Q1,0.0,1
달서구 유천동,104,4,1,2019Q1,0.0096,3
달서구 이곡1동,233,2,5,2019Q1,0.0215,-3
달서구 이곡2동,237,1,4,2019Q1,0.0169,-3
달서구 장기동,195,0,4,2019Q1,0.0205,-4
달서구 죽전동,207,7,6,2019Q1,0.029,1
달서구 진천동,532,13,4,2019Q1,0.0075,9
달성군 가창면,167,3,5,2019Q1,0.0299,-2
달성군 구지면,180,12,3,2019Q1,0.0167,9
달성군 논공읍,324,3,4,2019Q1,0.0123,-1
달성군 다사읍,683,21,16,2019Q1,0.0234,5
달성군 옥포읍,199,2,3,2019Q1,0.0151,-1
달성군 유가읍,214,9,6,2019Q1,0.028,3
달성군 하빈면,65,0,0,2019Q1,0.0,0
달성군 현풍읍,478,27,11,2019Q1,0.023,16
달성군 화원읍,395,14,9,2019Q1,0.0228,5
동구 공산동,296,6,4,2019Q1,0.0135,2
동구 도평동,30,0,0,2019Q1,0.0,0
동구 동촌동,163,2,2,2019Q1,0.0123,0
동구 방촌동,186,6,4,2019Q1,0.0215,2
동구 불로·봉무동,305,8,3,2019Q1,0.0098,5
동구 신암1동,169,3,5,2019Q1,0.0296,-2
동구 신암2동,93,0,1,2019Q1,0.0108,-1
동구 신암3동,93,5,2,2019Q1,0.0215,3
동구 신암4동,204,2,8,2019Q1,0.0392,-6
동구 신암5동,87,2,4,2019Q1,0.046,-2
동구 신천1·2동,102,6,5,2019Q1,0.049,1
동구 신천3동,153,2,10,2019Q1,0.0654,-8
동구 신천4동,349,11,5,2019Q1,0.0143,6
동구 안심1동,477,16,9,2019Q1,0.0189,7
동구 안심2동,54,1,1,2019Q1,0.0185,0
동구 안심3동,174,6,5,2019Q1,0.0287,1
동구 안심4동,194,6,2,2019Q1,0.0103,4
동구 지저동,156,5,2,2019Q1,0.0128,3
동구 해안동,134,4,2,2019Q1,0.0149,2
동구 혁신동,268,5,0,2019Q1,0.0,5
동구 효목1동,246,4,6,2019Q1,0.0244,-2
동구 효목2동,195,5,5,2019Q1,0.0256,0
북구 검단동,56,0,1,2019Q1,0.0179,-1
북구 고성동,132,3,1,2019Q1,0.0076,2
북구 관문동,229,4,2,2019Q1,0.0087,2
북구 관음동,174,2,1,2019Q1,0.0057,1
북구 구암동,381,5,4,2019Q1,0.0105,1
북구 국우동,218,4,4,2019Q1,0.0183,0
북구 노원동,436,1,4,2019Q1,0.0092,-3
북구 대현동,273,6,5,2019Q1,0.0183,1
북구 동천동,347,4,8,2019Q1,0.0231,-4
북구 무태조야동,251,7,4,2019Q1,0.0159,3
북구 복현1동,156,2,5,2019Q1,0.0321,-3
북구 복현2동,163,5,4,2019Q1,0.0245,1
북구 산격1동,88,5,2,2019Q1,0.0227,3
북구 산격2동,227,5,1,2019Q1,0.0044,4
북구 산격3동,459,10,9,2019Q1,0.0196,1
북구 산격4동,55,4,0,2019Q1,0.0,4
북구 읍내동,247,3,5,2019Q1,0.0202,-2
북구 칠성동,307,3,3,2019Q1,0.0098,0
북구 침산1동,65,1,2,2019Q1,0.0308,-1
북구 침산2동,118,6,2,2019Q1,0.0169,4
북구 침산3동,113,2,2,2019Q1,0.0177,0
북구 태전1동,274,8,4,2019Q1,0.0146,4
북구 태전2동,252,2,1,2019Q1,0.004,1
서구 내당1동,167,3,2,2019Q1,0.012,1
서구 내당2·3동,131,2,4,2019Q1,0.0305,-2
서구 내당4동,234,3,3,2019Q1,0.0128,0
서구 비산1동,78,0,0,2019Q1,0.0,0
서구 비산2·3동,208,1,6,2019Q1,0.0288,-5
서구 비산4동,88,4,1,2019Q1,0.0114,3
서구 비산5동,125,0,1,2019Q1,0.008,-1
서구 비산6동,70,1,0,2019Q1,0.0,1
서구 비산7동,322,7,5,2019Q1,0.0155,2
서구 상중이동,227,0,7,2019Q1,0.0308,-7
서구 원대동,159,4,6,2019Q1,0.0377,-2
서구 평리1동,79,2,2,2019Q1,0.0253,0
서구 평리2동,57,2,3,2019Q1,0.0526,-1
서구 평리3동,208,4,5,2019Q1,0.024,-1
서구 평리4동,349,3,4,2019Q1,0.0115,-1
서구 평리5동,77,0,2,2019Q1,0.026,-2
서구 평리6동,62,0,2,2019Q1,0.0323,-2
수성구 고산1동,287,8,2,2019Q1,0.007,6
수성구 고산2동,203,16,7,2019Q1,0.0345,9
수성구 고산3동,239,7,6,2019Q1,0.0251,1
수성구 두산동,522,4,8,2019Q1,0.0153,-4
수성구 만촌1동,166,1,0,2019Q1,0.0,1
수성구 만촌2동,122,1,3,2019Q1,0.0246,-2
수성구 만촌3동,154,3,4,2019Q1,0.026,-1
수성구 범물1동,106,1,2,2019Q1,0.0189,-1
수성구 범물2동,69,0,0,2019Q1,0.0,0
수성구 범어1동,244,5,7,2019Q1,0.0287,-2
수성구 범어2동,146,3,1,2019Q1,0.0068,2
수성구 범어3동,249,5,5,2019Q1,0.0201,0
수성구 범어4동,192,5,4,2019Q1,0.0208,1
수성구 상동,206,2,5,2019Q1,0.0243,-3
수성구 수성1가동,120,2,4,2019Q1,0.0333,-2
수성구 수성2·3가동,165,6,3,2019Q1,0.0182,3
수성구 수성4가동,170,3,1,2019Q1,0.0059,2
수성구 중동,150,3,2,2019Q1,0.0133,1
수성구 지산1동,351,5,4,2019Q1,0.0114,1
수성구 지산2동,161,3,1,2019Q1,0.0062,2
수성구 파동,90,1,4,2019Q1,0.0444,-3
수성구 황금1동,71,3,1,2019Q1,0.0141,2
수성구 황금2동,206,6,2,2019Q1,0.0097,4
중구 남산1동,129,3,0,2019Q1,0.0,3
중구 남산2동,80,3,0,2019Q1,0.0,3
중구 남산3동,39,3,0,2019Q1,0.0,3
중구 남산4동,73,1,3,2019Q1,0.0411,-2
중구 대봉1동,231,3,7,2019Q1,0.0303,-4
중구 대봉2동,57,1,1,2019Q1,0.0175,0
중구 대신동,123,2,3,2019Q1,0.0244,-1
중구 동인동,292,6,2,2019Q1,0.0068,4
중구 삼덕동,554,12,13,2019Q1,0.0235,-1
중구 성내1동,525,18,13,2019Q1,0.0248,5
중구 성내2동,569,9,9,2019Q1,0.0158,0
중구 성내3동,94,1,2,2019Q1,0.0213,-1
군위군 군위읍,144,1,1,2019Q2,0.0069,0
군위군 부계면,89,0,0,2019Q2,0.0,0
군위군 산성면,15,0,0,2019Q2,0.0,0
군위군 삼국유사면,18,0,0,2019Q2,0.0,0
군위군 소보면,17,0,0,2019Q2,0.0,0
군위군 우보면,14,0,0,2019Q2,0.0,0
군위군 의흥면,28,0,0,2019Q2,0.0,0
군위군 효령면,38,2,0,2019Q2,0.0,2
남구 대명10동,175,5,4,2019Q2,0.0229,1
남구 대명11동,127,2,4,2019Q2,0.0315,-2
남구 대명1동,81,4,2,2019Q2,0.0247,2
남구 대명2동,212,7,2,2019Q2,0.0094,5
남구 대명3동,298,3,5,2019Q2,0.0168,-2
남구 대명4동,172,6,3,2019Q2,0.0174,3
남구 대명5동,193,3,1,2019Q2,0.0052,2
남구 대명6동,93,5,2,2019Q2,0.0215,3
남구 대명9동,233,5,6,2019Q2,0.0258,-1
남구 봉덕1동,141,6,4,2019Q2,0.0284,2
남구 봉덕2동,137,1,3,2019Q2,0.0219,-2
남구 봉덕3동,199,0,8,2019Q2,0.0402,-8
남구 이천동,114,3,4,2019Q2,0.0351,-1
달서구 감삼동,328,3,5,2019Q2,0.0152,-2
달서구 도원동,169,2,3,2019Q2,0.0178,-1
"달서구 두류1,2동",228,4,4,2019Q2,0.0175,0
달서구 두류3동,295,3,5,2019Q2,0.0169,-2
달서구 본동,179,6,5,2019Q2,0.0279,1
달서구 본리동,247,8,4,2019Q2,0.0162,4
달서구 상인1동,222,2,4,2019Q2,0.018,-2
달서구 상인2동,473,19,6,2019Q2,0.0127,13
달서구 상인3동,120,2,4,2019Q2,0.0333,-2
달서구 성당동,292,7,13,2019Q2,0.0445,-6
달서구 송현1동,210,6,6,2019Q2,0.0286,0
달서구 송현2동,323,4,10,2019Q2,0.031,-6
달서구 신당동,736,20,9,2019Q2,0.0122,11
달서구 용산1동,245,7,3,2019Q2,0.0122,4
달서구 용산2동,171,5,2,2019Q2,0.0117,3
달서구 월성1동,337,15,7,2019Q2,0.0208,8
달서구 월성2동,61,0,2,2019Q2,0.0328,-2
달서구 유천동,107,12,0,2019Q2,0.0,12
달서구 이곡1동,230,6,7,2019Q2,0.0304,-1
달서구 이곡2동,234,4,1,2019Q2,0.0043,3
달서구 장기동,191,2,2,2019Q2,0.0105,0
달서구 죽전동,208,2,7,2019Q2,0.0337,-5
달서구 진천동,541,15,7,2019Q2,0.0129,8
달성군 가창면,165,2,0,2019Q2,0.0,2
달성군 구지면,189,13,4,2019Q2,0.0212,9
달성군 논공읍,323,1,8,2019Q2,0.0248,-7
달성군 다사읍,688,23,10,2019Q2,0.0145,13
달성군 옥포읍,198,7,5,2019Q2,0.0253,2
달성군 유가읍,217,15,12,2019Q2,0.0553,3
달성군 하빈면,65,0,1,2019Q2,0.0154,-1
달성군 현풍읍,494,13,6,2019Q2,0.0121,7
달성군 화원읍,400,6,4,2019Q2,0.01,2
동구 공산동,298,4,2,2019Q2,0.0067,2
동구 도평동,30,0,0,2019Q2,0.0,0
동구 동촌동,163,3,2,2019Q2,0.0123,1
동구 방촌동,188,4,4,2019Q2,0.0213,0
동구 불로·봉무동,310,7,6,2019Q2,0.0194,1
동구 신암1동,167,2,4,2019Q2,0.024,-2
동구 신암2동,92,4,2,2019Q2,0.0217,2
동구 신암3동,96,5,0,2019Q2,0.0,5
동구 신암4동,198,5,6,2019Q2,0.0303,-1
동구 신암5동,85,1,3,2019Q2,0.0353,-2
동구 신천1·2동,103,4,2,2019Q2,0.0194,2
동구 신천3동,145,4,0,2019Q2,0.0,4
동구 신천4동,355,14,8,2019Q2,0.0225,6
동구 안심1동,484,11,11,2019Q2,0.0227,0
동구 안심2동,54,2,2,2019Q2,0.037,0
동구 안심3동,175,3,3,2019Q2,0.0171,0
동구 안심4동,198,8,4,2019Q2,0.0202,4
동구 지저동,159,1,2,2019Q2,0.0126,-1
동구 해안동,136,1,1,2019Q2,0.0074,0
동구 혁신동,273,10,10,2019Q2,0.0366,0
동구 효목1동,244,3,7,2019Q2,0.0287,-4
동구 효목2동,195,7,5,2019Q2,0.0256,2
북구 검단동,55,1,2,2019Q2,0.0364,-1
북구 고성동,134,16,0,2019Q2,0.0,16
북구 관문동,231,10,2,2019Q2,0.0087,8
북구 관음동,175,4,4,2019Q2,0.0229,0
북구 구암동,382,8,5,2019Q2,0.0131,3
북구 국우동,218,3,6,2019Q2,0.0275,-3
북구 노원동,433,8,9,2019Q2,0.0208,-1
북구 대현동,274,10,5,2019Q2,0.0182,5
북구 동천동,343,18,10,2019Q2,0.0292,8
북구 무태조야동,254,14,2,2019Q2,0.0079,12
북구 복현1동,153,3,3,2019Q2,0.0196,0
북구 복현2동,164,2,3,2019Q2,0.0183,-1
북구 산격1동,91,1,1,2019Q2,0.011,0
북구 산격2동,231,1,6,2019Q2,0.026,-5
북구 산격3동,460,18,7,2019Q2,0.0152,11
북구 산격4동,59,2,1,2019Q2,0.0169,1
북구 읍내동,245,6,5,2019Q2,0.0204,1
북구 칠성동,307,13,10,2019Q2,0.0326,3
북구 침산1동,64,0,1,2019Q2,0.0156,-1
북구 침산2동,122,8,6,2019Q2,0.0492,2
북구 침산3동,113,2,1,2019Q2,0.0088,1
북구 태전1동,278,7,9,2019Q2,0.0324,-2
북구 태전2동,253,5,3,2019Q2,0.0119,2
서구 내당1동,168,3,4,2019Q2,0.0238,-1
서구 내당2·3동,129,1,4,2019Q2,0.031,-3
서구 내당4동,234,7,5,2019Q2,0.0214,2
서구 비산1동,78,2,1,2019Q2,0.0128,1
서구 비산2·3동,203,2,3,2019Q2,0.0148,-1
서구 비산4동,91,1,1,2019Q2,0.011,0
서구 비산5동,124,3,1,2019Q2,0.0081,2
서구 비산6동,71,1,0,2019Q2,0.0,1
서구 비산7동,324,5,3,2019Q2,0.0093,2
서구 상중이동,220,7,3,2019Q2,0.0136,4
서구 원대동,157,1,4,2019Q2,0.0255,-3
서구 평리1동,79,1,3,2019Q2,0.038,-2
서구 평리2동,56,1,0,2019Q2,0.0,1
서구 평리3동,207,4,8,2019Q2,0.0386,-4
서구 평리4동,348,9,5,2019Q2,0.0144,4
서구 평리5동,75,1,5,2019Q2,0.0667,-4
서구 평리6동,60,1,3,2019Q2,0.05,-2
수성구 고산1동,293,6,6,2019Q2,0.0205,0
수성구 고산2동,212,6,2,2019Q2,0.0094,4
수성구 고산3동,240,6,11,2019Q2,0.0458,-5
수성구 두산동,518,11,15,2019Q2,0.029,-4
수성구 만촌1동,167,8,5,2019Q2,0.0299,3
수성구 만촌2동,120,6,7,2019Q2,0.0583,-1
수성구 만촌3동,153,3,7,2019Q2,0.0458,-4
수성구 범물1동,105,1,2,2019Q2,0.019,-1
수성구 범물2동,69,1,1,2019Q2,0.0145,0
수성구 범어1동,242,2,3,2019Q2,0.0124,-1
수성구 범어2동,148,5,3,2019Q2,0.0203,2
수성구 범어3동,249,6,6,2019Q2,0.0241,0
수성구 범어4동,193,6,4,2019Q2,0.0207,2
수성구 상동,203,4,4,2019Q2,0.0197,0
수성구 수성1가동,118,3,2,2019Q2,0.0169,1
수성구 수성2·3가동,168,6,3,2019Q2,0.0179,3
수성구 수성4가동,172,6,2,2019Q2,0.0116,4
수성구 중동,151,5,2,2019Q2,0.0132,3
수성구 지산1동,352,9,5,2019Q2,0.0142,4
수성구 지산2동,163,7,5,2019Q2,0.0307,2
수성구 파동,87,3,3,2019Q2,0.0345,0
수성구 황금1동,73,2,1,2019Q2,0.0137,1
수성구 황금2동,210,6,3,2019Q2,0.0143,3
중구 남산1동,132,3,4,2019Q2,0.0303,-1
중구 남산2동,83,2,2,2019Q2,0.0241,0
중구 남산3동,42,2,0,2019Q2,0.0,2
중구 남산4동,71,3,1,2019Q2,0.0141,2
중구 대봉1동,227,8,11,2019Q2,0.0485,-3
중구 대봉2동,57,1,3,2019Q2,0.0526,-2
중구 대신동,122,3,0,2019Q2,0.0,3
중구 동인동,296,9,9,2019Q2,0.0304,0
중구 삼덕동,553,21,12,2019Q2,0.0217,9
중구 성내1동,530,24,17,2019Q2,0.0321,7
중구 성내2동,569,11,17,2019Q2,0.0299,-6
중구 성내3동,93,2,2,2019Q2,0.0215,0
군위군 군위읍,144,2,2,2019Q3,0.0139,0
군위군 부계면,89,2,0,2019Q3,0.0,2
군위군 산성면,15,1,0,2019Q3,0.0,1
군위군 삼국유사면,18,0,0,2019Q3,0.0,0
군위군 소보면,17,0,0,2019Q3,0.0,0
군위군 우보면,14,0,1,2019Q3,0.0714,-1
군위군 의흥면,28,3,1,2019Q3,0.0357,2
군위군 효령면,40,0,0,2019Q3,0.0,0
남구 대명10동,176,2,1,2019Q3,0.0057,1
남구 대명11동,125,3,4,2019Q3,0.032,-1
남구 대명1동,83,3,4,2019Q3,0.0482,-1
남구 대명2동,217,5,9,2019Q3,0.0415,-4
남구 대명3동,296,7,5,2019Q3,0.0169,2
남구 대명4동,175,1,2,2019Q3,0.0114,-1
남구 대명5동,195,4,4,2019Q3,0.0205,0
남구 대명6동,96,2,1,2019Q3,0.0104,1
남구 대명9동,232,7,6,2019Q3,0.0259,1
남구 봉덕1동,143,6,7,2019Q3,0.049,-1
남구 봉덕2동,135,5,5,2019Q3,0.037,0
남구 봉덕3동,191,5,5,2019Q3,0.0262,0
남구 이천동,113,2,1,2019Q3,0.0088,1
달서구 감삼동,326,7,8,2019Q3,0.0245,-1
달서구 도원동,168,5,2,2019Q3,0.0119,3
"달서구 두류1,2동",228,4,0,2019Q3,0.0,4
달서구 두류3동,293,37,34,2019Q3,0.116,3
달서구 본동,180,3,1,2019Q3,0.0056,2
달서구 본리동,251,2,2,2019Q3,0.008,0
달서구 상인1동,220,7,3,2019Q3,0.0136,4
달서구 상인2동,486,13,7,2019Q3,0.0144,6
달서구 상인3동,118,2,1,2019Q3,0.0085,1
달서구 성당동,286,21,14,2019Q3,0.049,7
달서구 송현1동,210,7,7,2019Q3,0.0333,0
달서구 송현2동,317,5,6,2019Q3,0.0189,-1
달서구 신당동,747,12,13,2019Q3,0.0174,-1
달서구 용산1동,249,1,1,2019Q3,0.004,0
달서구 용산2동,174,2,2,2019Q3,0.0115,0
달서구 월성1동,345,15,5,2019Q3,0.0145,10
달서구 월성2동,59,1,1,2019Q3,0.0169,0
달서구 유천동,119,4,0,2019Q3,0.0,4
달서구 이곡1동,229,10,2,2019Q3,0.0087,8
달서구 이곡2동,237,3,2,2019Q3,0.0084,1
달서구 장기동,191,2,1,2019Q3,0.0052,1
달서구 죽전동,203,5,1,2019Q3,0.0049,4
달서구 진천동,549,17,9,2019Q3,0.0164,8
달성군 가창면,167,2,1,2019Q3,0.006,1
달성군 구지면,198,5,3,2019Q3,0.0152,2
달성군 논공읍,316,8,4,2019Q3,0.0127,4
달성군 다사읍,701,23,13,2019Q3,0.0185,10
달성군 옥포읍,200,6,4,2019Q3,0.02,2
달성군 유가읍,220,11,7,2019Q3,0.0318,4
달성군 하빈면,64,1,1,2019Q3,0.0156,0
달성군 현풍읍,501,20,13,2019Q3,0.0259,7
달성군 화원읍,402,13,11,2019Q3,0.0274,2
동구 공산동,300,6,6,2019Q3,0.02,0
동구 도평동,30,0,1,2019Q3,0.0333,-1
동구 동촌동,164,3,2,2019Q3,0.0122,1
동구 방촌동,188,1,5,2019Q3,0.0266,-4
동구 불로·봉무동,311,10,4,2019Q3,0.0129,6
동구 신암1동,165,4,6,2019Q3,0.0364,-2
동구 신암2동,94,2,1,2019Q3,0.0106,1
동구 신암3동,101,5,3,2019Q3,0.0297,2
동구 신암4동,197,2,8,2019Q3,0.0406,-6
동구 신암5동,83,0,2,2019Q3,0.0241,-2
동구 신천1·2동,105,2,2,2019Q3,0.019,0
동구 신천3동,149,4,2,2019Q3,0.0134,2
동구 신천4동,361,4,3,2019Q3,0.0083,1
동구 안심1동,484,11,7,2019Q3,0.0145,4
동구 안심2동,54,3,0,2019Q3,0.0,3
동구 안심3동,175,3,3,2019Q3,0.0171,0
동구 안심4동,202,5,4,2019Q3,0.0198,1
동구 지저동,158,3,2,2019Q3,0.0127,1
동구 해안동,136,2,1,2019Q3,0.0074,1
동구 혁신동,273,8,7,2019Q3,0.0256,1
동구 효목1동,240,4,3,2019Q3,0.0125,1
동구 효목2동,197,3,1,2019Q3,0.0051,2
북구 검단동,54,2,0,2019Q3,0.0,2
북구 고성동,150,8,1,2019Q3,0.0067,7
북구 관문동,239,9,4,2019Q3,0.0167,5
북구 관음동,175,10,6,2019Q3,0.0343,4
북구 구암동,385,4,5,2019Q3,0.013,-1
북구 국우동,215,5,5,2019Q3,0.0233,0
북구 노원동,432,5,6,2019Q3,0.0139,-1
북구 대현동,279,5,9,2019Q3,0.0323,-4
북구 동천동,351,8,10,2019Q3,0.0285,-2
북구 무태조야동,266,5,2,2019Q3,0.0075,3
북구 복현1동,153,2,0,2019Q3,0.0,2
북구 복현2동,163,3,1,2019Q3,0.0061,2
북구 산격1동,91,0,1,2019Q3,0.011,-1
북구 산격2동,226,5,4,2019Q3,0.0177,1
북구 산격3동,471,8,9,2019Q3,0.0191,-1
북구 산격4동,60,1,0,2019Q3,0.0,1
북구 읍내동,246,4,1,2019Q3,0.0041,3
북구 칠성동,310,8,2,2019Q3,0.0065,6
북구 침산1동,63,1,0,2019Q3,0.0,1
북구 침산2동,124,4,3,2019Q3,0.0242,1
북구 침산3동,114,2,1,2019Q3,0.0088,1
북구 태전1동,276,6,3,2019Q3,0.0109,3
북구 태전2동,255,9,7,2019Q3,0.0275,2
서구 내당1동,167,2,2,2019Q3,0.012,0
서구 내당2·3동,126,2,3,2019Q3,0.0238,-1
서구 내당4동,236,4,8,2019Q3,0.0339,-4
서구 비산1동,79,0,2,2019Q3,0.0253,-2
서구 비산2·3동,202,6,5,2019Q3,0.0248,1
서구 비산4동,91,0,1,2019Q3,0.011,-1
서구 비산5동,126,2,1,2019Q3,0.0079,1
서구 비산6동,72,0,1,2019Q3,0.0139,-1
서구 비산7동,326,6,4,2019Q3,0.0123,2
서구 상중이동,224,3,4,2019Q3,0.0179,-1
서구 원대동,154,1,3,2019Q3,0.0195,-2
서구 평리1동,77,0,4,2019Q3,0.0519,-4
서구 평리2동,57,0,0,2019Q3,0.0,0
서구 평리3동,203,1,3,2019Q3,0.0148,-2
서구 평리4동,352,5,4,2019Q3,0.0114,1
서구 평리5동,71,1,4,2019Q3,0.0563,-3
서구 평리6동,58,0,1,2019Q3,0.0172,-1
수성구 고산1동,293,11,4,2019Q3,0.0137,7
수성구 고산2동,216,10,5,2019Q3,0.0231,5
수성구 고산3동,235,4,3,2019Q3,0.0128,1
수성구 두산동,514,62,55,2019Q3,0.107,7
수성구 만촌1동,170,4,4,2019Q3,0.0235,0
수성구 만촌2동,119,2,3,2019Q3,0.0252,-1
수성구 만촌3동,149,8,11,2019Q3,0.0738,-3
수성구 범물1동,104,2,0,2019Q3,0.0,2
수성구 범물2동,69,0,1,2019Q3,0.0145,-1
수성구 범어1동,241,2,4,2019Q3,0.0166,-2
수성구 범어2동,150,3,2,2019Q3,0.0133,1
수성구 범어3동,249,3,5,2019Q3,0.0201,-2
수성구 범어4동,195,5,3,2019Q3,0.0154,2
수성구 상동,203,4,3,2019Q3,0.0148,1
수성구 수성1가동,119,0,2,2019Q3,0.0168,-2
수성구 수성2·3가동,171,3,3,2019Q3,0.0175,0
수성구 수성4가동,176,3,0,2019Q3,0.0,3
수성구 중동,154,4,5,2019Q3,0.0325,-1
수성구 지산1동,356,10,5,2019Q3,0.014,5
수성구 지산2동,165,1,3,2019Q3,0.0182,-2
수성구 파동,87,3,2,2019Q3,0.023,1
수성구 황금1동,74,1,1,2019Q3,0.0135,0
수성구 황금2동,213,3,7,2019Q3,0.0329,-4
중구 남산1동,131,4,2,2019Q3,0.0153,2
중구 남산2동,83,3,3,2019Q3,0.0361,0
중구 남산3동,44,2,3,2019Q3,0.0682,-1
중구 남산4동,73,0,7,2019Q3,0.0959,-7
중구 대봉1동,224,5,8,2019Q3,0.0357,-3
중구 대봉2동,55,4,1,2019Q3,0.0182,3
중구 대신동,125,2,1,2019Q3,0.008,1
중구 동인동,296,7,6,2019Q3,0.0203,1
중구 삼덕동,562,16,14,2019Q3,0.0249,2
중구 성내1동,537,13,6,2019Q3,0.0112,7
중구 성내2동,563,9,14,2019Q3,0.0249,-5
중구 성내3동,93,2,1,2019Q3,0.0108,1
군위군 군위읍,144,0,2,2019Q4,0.0139,-2
군위군 부계면,91,0,1,2019Q4,0.011,-1
군위군 산성면,16,0,0,2019Q4,0.0,0
군위군 삼국유사면,18,0,1,2019Q4,0.0556,-1
군위군 소보면,17,0,0,2019Q4,0.0,0
군위군 우보면,13,0,0,2019Q4,0.0,0
군위군 의흥면,30,0,2,2019Q4,0.0667,-2
군위군 효령면,40,1,4,2019Q4,0.1,-3
남구 대명10동,177,4,4,2019Q4,0.0226,0
남구 대명11동,124,4,1,2019Q4,0.0081,3
남구 대명1동,82,2,0,2019Q4,0.0,2
남구 대명2동,213,8,6,2019Q4,0.0282,2
남구 대명3동,298,9,5,2019Q4,0.0168,4
남구 대명4동,174,10,4,2019Q4,0.023,6
남구 대명5동,195,2,3,2019Q4,0.0154,-1
남구 대명6동,97,2,3,2019Q4,0.0309,-1
남구 대명9동,233,3,5,2019Q4,0.0215,-2
남구 봉덕1동,142,7,6,2019Q4,0.0423,1
남구 봉덕2동,135,1,4,2019Q4,0.0296,-3
남구 봉덕3동,191,4,5,2019Q4,0.0262,-1
남구 이천동,114,4,2,2019Q4,0.0175,2
달서구 감삼동,325,7,3,2019Q4,0.0092,4
달서구 도원동,171,5,4,2019Q4,0.0234,1
"달서구 두류1,2동",232,2,2,2019Q4,0.0086,0
달서구 두류3동,296,5,5,2019Q4,0.0169,0
달서구 본동,182,3,4,2019Q4,0.022,-1
달서구 본리동,251,5,7,2019Q4,0.0279,-2
달서구 상인1동,224,6,6,2019Q4,0.0268,0
달서구 상인2동,492,14,15,2019Q4,0.0305,-1
달서구 상인3동,119,4,2,2019Q4,0.0168,2
달서구 성당동,293,25,21,2019Q4,0.0717,4
달서구 송현1동,210,4,6,2019Q4,0.0286,-2
달서구 송현2동,316,5,9,2019Q4,0.0285,-4
달서구 신당동,746,18,12,2019Q4,0.0161,6
달서구 용산1동,249,10,5,2019Q4,0.0201,5
달서구 용산2동,174,2,2,2019Q4,0.0115,0
달서구 월성1동,355,20,9,2019Q4,0.0254,11
달서구 월성2동,59,0,0,2019Q4,0.0,0
달서구 유천동,123,2,5,2019Q4,0.0407,-3
달서구 이곡1동,237,2,4,2019Q4,0.0169,-2
달서구 이곡2동,238,6,5,2019Q4,0.021,1
달서구 장기동,192,8,1,2019Q4,0.0052,7
달서구 죽전동,207,5,1,2019Q4,0.0048,4
달서구 진천동,557,24,12,2019Q4,0.0215,12
달성군 가창면,168,1,4,2019Q4,0.0238,-3
달성군 구지면,200,5,7,2019Q4,0.035,-2
달성군 논공읍,320,5,6,2019Q4,0.0188,-1
달성군 다사읍,711,19,15,2019Q4,0.0211,4
달성군 옥포읍,202,9,5,2019Q4,0.0248,4
달성군 유가읍,224,9,3,2019Q4,0.0134,6
달성군 하빈면,64,2,2,2019Q4,0.0312,0
달성군 현풍읍,508,22,14,2019Q4,0.0276,8
달성군 화원읍,404,7,7,2019Q4,0.0173,0
동구 공산동,300,8,8,2019Q4,0.0267,0
동구 도평동,29,0,0,2019Q4,0.0,0
동구 동촌동,165,1,0,2019Q4,0.0,1
동구 방촌동,184,4,3,2019Q4,0.0163,1
동구 불로·봉무동,317,8,4,2019Q4,0.0126,4
동구 신암1동,163,3,7,2019Q4,0.0429,-4
동구 신암2동,95,1,3,2019Q4,0.0316,-2
동구 신암3동,103,6,1,2019Q4,0.0097,5
동구 신암4동,191,4,5,2019Q4,0.0262,-1
동구 신암5동,81,2,1,2019Q4,0.0123,1
동구 신천1·2동,105,3,2,2019Q4,0.019,1
